id,chr,start,end,strand,flagged,hit_start,best_bits,tata_center,tss_overlap,klass
train_negative_332,chr3,64069049,64069549,+,False,208,1.0867798,64069260.5,False,negative
train_negative_333,chr21,26662372,26662872,+,True,409,1.3003176,26662784.5,False,negative
train_negative_334,chr3,166393681,166394181,+,True,28,1.5275563,166393712.5,False,negative
train_negative_335,chr14,47790013,47790513,+,True,32,1.3003176,47790048.5,True,negative
train_negative_336,chr6,22097567,22098067,+,True,278,1.6909801,22097848.5,False,negative
train_negative_337,chr1,59275464,59275964,+,False,453,1.1854223,59275920.5,False,negative
train_negative_338,chr7,73230050,73230550,+,False,448,0.2755578,73230501.5,False,negative
train_negative_339,chr1,4214282,4214782,+,False,454,1.2178754,4214739.5,False,negative
train_negative_340,chr3,28748377,28748877,+,True,243,1.6909801,28748623.5,False,negative
train_negative_341,chr1,78799342,78799842,+,False,240,1.2178755,78799585.5,False,negative
train_negative_342,chr13,46307455,46307955,+,False,453,1.0931827,46307911.5,False,negative
train_negative_343,chr4,40388822,40389322,+,False,444,1.2178755,40389269.5,False,negative
train_negative_344,chr4,116044288,116044788,+,True,479,1.6909801,116044770.5,True,negative
train_negative_345,chr3,161581469,161581969,+,False,453,0.9856671,161581925.5,False,negative
train_negative_346,chr11,20202223,20202723,+,True,102,1.3003176,20202328.5,False,negative
train_negative_347,chr10,111885208,111885708,+,False,23,1.2178755,111885234.5,False,negative
train_negative_348,chr1,87868460,87868960,+,True,317,1.6909801,87868780.5,False,negative
train_negative_349,chr21,27786523,27787023,+,True,405,1.5662873,27786931.5,False,negative
train_negative_350,chr7,62273950,62274450,-,False,270,1.1103598,,False,negative
train_negative_351,chr8,116567140,116567640,+,False,204,1.2178755,116567347.5,False,negative
train_negative_352,chr1,115868211,115868711,+,True,375,1.5662873,115868589.5,False,negative
train_negative_353,chr12,80107887,80108387,+,False,207,1.0867798,80108097.5,False,negative
train_negative_354,chr3,36629399,36629899,+,False,5,1.1854223,36629407.5,False,negative
train_negative_355,chr5,137769906,137770406,+,True,7,1.3003176,137769916.5,False,negative
train_negative_356,chr5,97612058,97612558,+,False,219,1.2178754,97612280.5,False,negative
train_negative_357,chr6,156559072,156559572,+,False,50,0.61367524,156559125.5,False,negative
train_negative_358,chr1,206136282,206136782,-,True,49,1.6909801,206136729.5,False,negative
train_negative_359,chr6,93987520,93988020,+,True,92,1.6909801,93987615.5,False,negative
train_negative_360,chr13,29644600,29645100,+,True,252,1.5662873,29644855.5,False,negative
train_negative_361,chr14,66337409,66337909,+,True,171,1.4028636,66337583.5,False,negative
train_negative_362,chr1,101329148,101329648,+,False,222,0.8296439,101329373.5,False,negative
train_negative_363,chr3,148413831,148414331,+,True,280,1.5275564,148414114.5,False,negative
train_negative_364,chr2,4379798,4380298,+,True,316,1.6909801,4380117.5,False,negative
train_negative_365,chr13,71324085,71324585,+,True,440,1.6909801,71324528.5,False,negative
train_negative_366,chr18,44551878,44552378,+,True,197,1.4028636,44552078.5,False,negative
train_negative_367,chrX,5175702,5176202,+,True,112,1.6909801,5175817.5,False,negative
train_negative_368,chr7,135998631,135999131,+,True,332,1.5662873,135998966.5,False,negative
train_negative_369,chr20,16707859,16708359,+,False,321,1.1854223,16708183.5,False,negative
train_negative_370,chr3,22743879,22744379,+,False,331,1.175625,22744213.5,False,negative
train_negative_371,chr16,72283962,72284462,+,True,146,1.5662874,72284111.5,True,negative
train_negative_372,chr20,6748204,6748704,+,True,68,1.359276,6748275.5,False,negative
train_negative_373,chr7,51485704,51486204,+,True,31,1.3003176,51485738.5,False,negative
train_negative_374,chr8,77715890,77716390,+,True,323,1.4028636,77716216.5,False,negative
train_negative_375,chr7,42284305,42284805,+,False,479,1.0544518,42284787.5,False,negative
train_negative_376,chr16,9284477,9284977,+,False,138,1.1103598,9284618.5,False,negative
train_negative_377,chr10,45229642,45230142,+,False,68,1.1854223,45229713.5,False,negative
train_negative_378,chr12,47591982,47592482,+,True,269,1.3003176,47592254.5,False,negative
train_negative_379,chr1,31544921,31545421,+,False,287,1.0867798,31545211.5,False,negative
train_negative_380,chr1,88388032,88388532,+,True,157,1.5662873,88388192.5,False,negative
train_negative_381,chr8,119290838,119291338,+,False,59,1.1854223,119290900.5,False,negative
train_negative_382,chr18,38949891,38950391,+,True,326,1.359276,38950220.5,False,negative
train_negative_383,chr5,52258711,52259211,+,True,52,1.6909801,52258766.5,False,negative
train_negative_384,chr6,27674104,27674604,+,False,313,1.2178754,27674420.5,False,negative
train_negative_385,chr1,232845767,232846267,+,True,147,1.359276,232845917.5,False,negative
train_negative_386,chr17,68638447,68638947,+,True,420,1.3003176,68638870.5,False,negative
train_negative_387,chr1,116462500,116463000,+,False,276,1.0867798,116462779.5,False,negative
train_negative_388,chr1,58374510,58375010,+,False,334,1.0867798,58374847.5,False,negative
train_negative_389,chr19,32090375,32090875,+,True,207,1.5662873,32090585.5,False,negative
train_negative_390,chr2,30678263,30678763,+,False,237,0.27555776,30678503.5,False,negative
train_negative_391,chr17,32419501,32420001,+,True,138,1.5275563,32419642.5,False,negative
train_negative_392,chr15,25254821,25255321,+,False,259,1.0931828,25255083.5,True,negative
train_negative_393,chr18,13141287,13141787,+,False,272,1.0867798,13141562.5,False,negative
train_negative_394,chr21,21773965,21774465,+,True,357,1.5275564,21774325.5,False,negative
train_negative_395,chr1,158910530,158911030,+,False,170,1.0931828,158910703.5,False,negative
train_negative_396,chr8,70797246,70797746,+,True,258,1.5275564,70797507.5,False,negative
train_negative_397,chr2,31820282,31820782,+,True,448,1.359276,31820733.5,False,negative
train_negative_398,chr15,21321210,21321710,+,True,365,1.5662873,21321578.5,False,negative
train_negative_399,chr4,28419020,28419520,+,True,88,1.5662874,28419111.5,False,negative
train_negative_400,chr18,35814811,35815311,+,True,245,1.5662873,35815059.5,False,negative
train_negative_401,chr3,164065426,164065926,+,True,137,1.6909801,164065566.5,False,negative
train_negative_402,chr3,19093049,19093549,+,True,434,1.5662874,19093486.5,False,negative
train_negative_403,chr11,2340269,2340769,+,True,138,1.6909801,2340410.5,False,negative
train_negative_404,chr3,127256154,127256654,+,False,391,1.0867798,127256548.5,False,negative
train_negative_405,chr6,133791750,133792250,+,True,124,1.3003176,133791877.5,False,negative
train_negative_406,chr14,75363737,75364237,+,False,212,1.0867798,75363952.5,False,negative
train_negative_407,chr10,108858301,108858801,+,True,228,1.3003176,108858532.5,False,negative
train_negative_408,chr21,26787800,26788300,+,True,290,1.3003176,26788093.5,False,negative
train_negative_409,chr13,106078442,106078942,+,False,325,1.2178755,106078770.5,False,negative
train_negative_410,chr18,43371642,43372142,+,False,348,1.2178755,43371993.5,False,negative
train_negative_411,chr6,140215492,140215992,+,True,392,1.6909801,140215887.5,False,negative
train_negative_412,chr16,60589867,60590367,+,True,152,1.3003176,60590022.5,False,negative
train_negative_413,chr3,147145741,147146241,+,True,206,1.4028636,147145950.5,False,negative
train_negative_414,chr6,6096290,6096790,+,True,234,1.6909801,6096527.5,False,negative
train_negative_415,chr19,20344073,20344573,+,True,94,1.6909801,20344170.5,False,negative
train_negative_416,chr7,46209782,46210282,+,False,440,1.1958524,46210225.5,False,negative
train_negative_417,chr13,74940699,74941199,+,True,213,1.5662873,74940915.5,False,negative
train_negative_418,chr17,15849159,15849659,+,False,353,0.9543365,15849515.5,False,negative
train_negative_419,chr11,41722126,41722626,+,True,106,1.5662874,41722235.5,False,negative
train_negative_420,chr3,137912734,137913234,+,True,210,1.5662873,137912947.5,False,negative
train_negative_421,chr19,29850566,29851066,+,False,187,0.9620872,29850756.5,False,negative
train_negative_422,chr10,20752058,20752558,+,True,98,1.5662874,20752159.5,False,negative
train_negative_423,chr17,20930158,20930658,+,False,63,1.0931827,20930224.5,True,negative
train_negative_424,chr15,46312150,46312650,+,True,275,1.3003176,46312428.5,False,negative
train_negative_425,chr2,2744859,2745359,+,False,450,0.7550759,2745312.5,False,negative
train_negative_426,chr8,127042443,127042943,+,True,288,1.5275564,127042734.5,False,negative
train_negative_427,chr5,17592373,17592873,+,False,387,0.9620872,17592763.5,False,negative
train_negative_428,chr6,8385081,8385581,+,False,165,1.136894,8385249.5,False,negative
train_negative_429,chrX,42391943,42392443,+,True,267,1.6909801,42392213.5,False,negative
train_negative_430,chr1,14384236,14384736,+,False,363,1.136894,14384602.5,False,negative
train_negative_431,chr6,94838804,94839304,+,True,262,1.5662874,94839069.5,False,negative
train_negative_432,chr12,85533023,85533523,+,True,203,1.3003176,85533229.5,False,negative
train_negative_433,chr2,38175680,38176180,+,False,455,1.1103598,38176138.5,False,negative
train_negative_434,chr16,24684092,24684592,+,True,21,1.5662874,24684116.5,False,negative
train_negative_435,chr20,20965118,20965618,+,True,26,1.3003176,20965147.5,False,negative
train_negative_436,chr8,71583407,71583907,+,False,117,1.0867798,71583527.5,False,negative
train_negative_437,chr5,113815034,113815534,+,True,116,1.5662874,113815153.5,False,negative
train_negative_438,chr6,113258009,113258509,+,True,372,1.3003176,113258384.5,False,negative
train_negative_439,chr6,140148057,140148557,+,False,232,-0.046746425,140148292.5,True,negative
train_negative_440,chr5,133908075,133908575,+,False,346,0.56367415,133908424.5,False,negative
train_negative_441,chr4,103886102,103886602,+,True,324,1.3003176,103886429.5,False,negative
train_negative_442,chr15,28476199,28476699,+,False,85,1.2178755,28476287.5,False,negative
train_negative_443,chr16,14335717,14336217,+,False,186,0.9233562,14335906.5,False,negative
train_negative_444,chr7,85616850,85617350,+,True,247,1.3003176,85617100.5,False,negative
train_negative_445,chr4,33295093,33295593,+,True,371,1.3003176,33295467.5,False,negative
train_negative_446,chr11,50324212,50324712,+,True,384,1.5662874,50324599.5,False,negative
train_negative_447,chr11,105206970,105207470,+,True,338,1.6909801,105207311.5,False,negative
train_negative_448,chr6,110047496,110047996,+,True,5,1.5275564,110047504.5,False,negative
train_negative_449,chr1,102532439,102532939,+,False,446,1.1854223,102532888.5,False,negative
train_negative_450,chr13,64426273,64426773,+,False,322,1.0931828,64426598.5,False,negative
train_negative_451,chr4,73955241,73955741,+,False,77,0.9543365,73955321.5,False,negative
train_negative_452,chr11,91112624,91113124,+,True,432,1.6909801,91113059.5,False,negative
train_negative_453,chr19,28749617,28750117,+,True,230,1.3003176,28749850.5,False,negative
train_negative_454,chr3,181270123,181270623,+,True,269,1.5275563,181270395.5,False,negative
train_negative_455,chr15,37609188,37609688,+,True,82,1.6909801,37609273.5,False,negative
train_negative_456,chr8,48355755,48356255,+,False,386,1.0867798,48356144.5,False,negative
train_negative_457,chrX,520128,520628,+,True,259,1.6909801,520390.5,False,negative
train_negative_458,chr15,77572711,77573211,+,False,72,0.9856671,77572786.5,False,negative
train_negative_459,chr19,31892422,31892922,+,True,413,1.6909801,31892838.5,False,negative
train_negative_460,chr6,101061674,101062174,+,True,142,1.4028636,101061819.5,False,negative
train_negative_461,chrX,22715546,22716046,+,True,114,1.6909801,22715663.5,False,negative
train_negative_462,chr1,96248280,96248780,+,True,378,1.6909801,96248661.5,False,negative
train_negative_463,chr2,26009717,26010217,+,True,276,1.5662874,26009996.5,False,negative
train_negative_464,chr7,91519620,91520120,+,False,131,1.0931828,91519754.5,False,negative
train_negative_465,chr12,77705943,77706443,+,True,432,1.3003176,77706378.5,False,negative
train_negative_466,chr10,59026243,59026743,+,False,76,1.0867798,59026322.5,False,negative
train_negative_467,chr1,39995426,39995926,+,True,299,1.3003176,39995728.5,False,negative
train_negative_468,chr5,123698330,123698830,+,True,348,1.5275564,123698681.5,False,negative
train_negative_469,chr14,44543076,44543576,+,False,179,1.1000797,44543258.5,False,negative
train_negative_470,chr1,111065530,111066030,+,True,316,1.6909801,111065849.5,False,negative
train_negative_471,chr6,121845608,121846108,+,False,162,1.2178755,121845773.5,False,negative
train_negative_472,chr10,17279488,17279988,+,False,232,1.1000795,17279723.5,False,negative
train_negative_473,chr6,17209959,17210459,+,True,233,1.5662874,17210195.5,False,negative
train_negative_474,chr17,69722174,69722674,+,True,2,1.5662873,69722179.5,False,negative
train_negative_475,chr2,13876642,13877142,+,True,391,1.5662873,13877036.5,False,negative
train_negative_476,chr13,76328980,76329480,+,False,78,1.2178755,76329061.5,False,negative
train_negative_477,chr1,38537788,38538288,+,True,450,1.6909801,38538241.5,False,negative
train_negative_478,chr15,24266365,24266865,+,False,460,1.1103598,24266828.5,False,negative
train_negative_479,chr13,73658382,73658882,+,True,443,1.5662874,73658828.5,False,negative
train_negative_480,chr2,11051182,11051682,+,False,25,0.9620872,11051210.5,False,negative
train_negative_481,chr6,21948587,21949087,+,True,475,1.5662874,21949065.5,False,negative
train_negative_482,chr1,185011931,185012431,+,False,271,1.2178755,185012205.5,False,negative
train_negative_483,chr11,127951994,127952494,+,True,70,1.6909801,127952067.5,False,negative
train_negative_484,chr16,14319080,14319580,+,False,148,1.2178754,14319231.5,False,negative
train_negative_485,chr7,63440634,63441134,+,False,318,0.9543366,63440955.5,False,negative
train_negative_486,chr15,73649284,73649784,+,True,189,1.5662874,73649476.5,False,negative
train_negative_487,chr5,63029660,63030160,+,False,342,0.9620872,63030005.5,False,negative
train_negative_488,chr8,114660216,114660716,+,True,293,1.3003176,114660512.5,False,negative
train_negative_489,chr11,80809483,80809983,+,False,435,0.9543365,80809921.5,False,negative
train_negative_490,chr13,33544945,33545445,+,False,474,1.2178754,33545422.5,False,negative
train_negative_491,chr3,166313447,166313947,+,True,153,1.6909801,166313603.5,False,negative
train_negative_492,chr1,76802803,76803303,+,False,112,1.1854223,76802918.5,False,negative
train_negative_493,chr7,136250523,136251023,+,True,475,1.6909801,136251001.5,False,negative
train_negative_494,chr12,103568399,103568899,+,False,156,1.1103598,103568558.5,False,negative
train_negative_495,chr1,73515256,73515756,+,True,296,1.6909801,73515555.5,False,negative
train_negative_496,chr13,45448831,45449331,+,False,172,0.9543365,45449006.5,False,negative
train_negative_497,chr5,25023230,25023730,+,False,207,1.0867798,25023440.5,False,negative
train_negative_498,chrX,52252207,52252707,+,False,57,1.136894,52252267.5,False,negative
train_negative_499,chr8,133408132,133408632,+,False,218,1.1103598,133408353.5,True,negative
